timestamp,chromosome,ff_0,ff_1,ff_2,generation,exp_name,train_it,max_p,minimal_p,vel_v,vel_E,vel_P,eff_v,eff_E,eff_P,prog_v,prog_E,prog_P,rew_10pct,rew_20pct,rew_30pct,rew_40pct,rew_50pct,rew_60pct,rew_70pct,rew_80pct,rew_90pct,rew_100pct,final_reward,steps90_pct
1764791171.3707526,"[0.5899970138012746, 0.11671495837736334, 0.7247534922609286, 0.8565861068031595, 0.25095944546719473, 0.8333961495805629, 0.3714917774659171, 0.7997043021146197, 0.9501823544814066, 0.6563946202348385, 0.9566870083683866, 0.6777850863566373, 0.026262747205413217, 0.47992623662430334, 0.3243038704248492]",12.755445912989174,0.9088962569469359,339.5373139916397,0,"nsga-2382244-[0.626999, 1.9085, 0.667426, 0.556976, 0.375288, 0.616698, 2.80022, 0.339911, 3.87546, 3.12789, 0.25, 2.85557, 1.55253, 2, -3.37848]",0,339.5373139916397,300.0,12.755445912989174,0.9379814031647473,300.16321920999667,11.34144794650194,0.9088962569469359,326.77471436291205,10.194693128074087,0.9503556036367649,339.5373139916397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.18936157226562,0.0
1764791171.3718705,"[0.3891889095182526, 0.18344317188143278, 0.7062076836753932, 0.3390622822269804, 0.40387820381576767, 0.8854172845045024, 0.04054581103677968, 0.16652587043344802, 0.505298487569416, 0.7660566262012607, 0.777256875711956, 0.6314971155641387, 0.6234098720868677, 0.2120356426586364, 0.6135646006723674]",15.21786540892066,0.9240666107433598,362.6162115887898,0,"nsga-2382244-[0.566757, 2.14205, 0.661862, 0.401719, 0.421163, 0.642709, 1.64191, 0.149958, 2.76325, 5.32113, 0.25, 2.76299, 2.74682, 2, -1.93218]",0,362.6162115887898,300.0,15.21786540892066,0.9923743591075991,300.4162917346489,12.50038156276796,0.9240666107433598,361.55576570092177,13.433017693496332,0.9343691933445815,362.6162115887898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.47808837890625,0.0
1764791171.372982,"[0.5774315281594062, 0.6089592694073792, 0.2628431396874161, 0.3373496180570129, 0.10606626391818041, 0.002100203535103984, 0.27942529242315106, 0.5311215254276578, 0.6640901289220343, 0.48127191304542793, 0.3029413746928874, 0.20294329206834705, 0.4429128180463183, 0.4705848053802866, 0.6894808621862621]",16.63208178543463,0.7188825328175614,385.6994779261147,0,"nsga-2382244-[0.623229, 3.63136, 0.528853, 0.401205, 0.33182, 0.20105, 2.47799, 0.259336, 3.16023, -0.374562, 0.25, 1.90589, 2.38583, 2, -1.5526]",0,385.6994779261147,300.0,16.63208178543463,0.8130982224534198,300.6017680098371,12.830368148989793,0.7188825328175614,371.8186558793231,12.47473057072337,0.7196905325098736,385.6994779261147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.77578735351562,0.0
1764791171.374078,"[0.38626067614720583, 0.5908593379610338, 0.9261549207892119, 0.9933269780888492, 0.7672751395920252, 0.2343481788983286, 0.8533092730648393, 0.1986635892161216, 0.4777527317409098, 0.9829707124988756, 0.0653605950095133, 0.9433543201484057, 0.6216836567805254, 0.32224538345964504, 0.1972319765309526]",0.0,100.0,197.13651692460223,0,"nsga-2382244-[0.565878, 3.56801, 0.727846, 0.597998, 0.530183, 0.317174, 4.48658, 0.159599, 2.69438, 9.65941, 0.25, 3.38671, 2.74337, 2, -4.01384]",0,197.13651692460223,300.0,0.0,100.0,0.0,0.0,100.0,0.0,11.955326987475884,0.773561222669555,197.13651692460223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.55934143066406,0.0
1764791171.375358,"[0.19943043545009964, 0.4758977428481196, 0.6194584710955792, 0.27166884897413823, 0.3416246895330791, 0.40804474980613736, 0.9820743083955279, 0.45919328829082884, 0.7290581349708171, 0.5585989386872695, 0.4774288600253499, 0.20937754261916042, 0.3416638510626012, 0.9428742763171544, 0.3960857729196905]",17.787844253167872,0.7869629522649253,431.2476586690763,0,"nsga-2382244-[0.509829, 3.16564, 0.635838, 0.381501, 0.402487, 0.404022, 4.93726, 0.237758, 3.32265, 1.17198, 0.25, 1.91876, 2.18333, 2, -3.01957]",0,431.2476586690763,300.0,17.787844253167872,0.873883241560401,300.18648439732993,14.014097246309605,0.7869629522649253,407.3798433629478,12.052996854084293,0.8598367228740599,431.2476586690763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.1195983886719,0.0
1764791171.376468,"[0.7764732354580386, 0.06486893557936457, 0.42914581460363255, 0.3794214389228169, 0.9987050761564423, 0.7761023850299087, 0.808608853779323, 0.47177011096687327, 0.5356601069695776, 0.4871038770538969, 0.19350080561055882, 0.48383809515496967, 0.5011668749451275, 0.5021767260815984, 0.9802897133700176]",14.129293683680093,1.011966178766111,338.6832682167611,0,"nsga-2382244-[0.682942, 1.72704, 0.578744, 0.413826, 0.599612, 0.588051, 4.33013, 0.241531, 2.83915, -0.257922, 0.25, 2.46768, 2.50233, 2, -0.0985514]",0,338.6832682167611,300.0,14.129293683680093,1.0801122142047417,300.0371390365973,11.205314785096704,1.011966178766111,318.09875413848135,12.19823848910448,1.0397740285571029,338.6832682167611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.64706420898438,0.0
1764791171.377559,"[0.5361134434935909, 0.5054691150022281, 0.9233435081018881, 0.495694474422666, 0.6171512090271506, 0.780795524784859, 0.6622497297632988, 0.4836484414206802, 0.45778343788107845, 0.3832910502928474, 0.1609781862898254, 0.09365535165190819, 0.010478037717063904, 0.016152760800511312, 0.1223569154281412]",0.0,100.0,246.02269004263528,0,"nsga-2382244-[0.610834, 3.26914, 0.727003, 0.448708, 0.485145, 0.590398, 3.81787, 0.245095, 2.64446, -2.33418, 0.25, 1.68731, 1.52096, 2, -4.38822]",0,246.02269004263528,300.0,0.0,100.0,0.0,0.0,100.0,0.0,11.195946670160062,1.4069043991042347,246.02269004263528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.43883514404297,0.0
1764791171.378677,"[0.684033062489692, 0.3224399438251858, 0.15440933633715193, 0.7310820280462247, 0.36979573512418074, 0.3165514290789945, 0.8857827875756499, 0.4735172450865206, 0.42404278088557146, 0.8154549581747396, 0.07780567955525874, 0.7711760748890154, 0.8720651691724037, 0.03350124587953951, 0.39710826778396435]",11.883017439958525,0.7438509281088667,353.93450458805734,0,"nsga-2382244-[0.65521, 2.62854, 0.496323, 0.519325, 0.410939, 0.358276, 4.60024, 0.242055, 2.56011, 6.3091, 0.25, 3.04235, 3.24413, 2, -3.01446]",0,353.93450458805734,300.0,11.883017439958525,0.8224961798365523,301.176584280991,11.48442212546744,0.7438509281088667,348.5793236337057,11.297502601437452,0.7450579957264226,353.93450458805734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.96524047851562,0.0
1764791171.3846748,"[0.8842675400946398, 0.06848688128266789, 0.9795576501082592, 0.2752437448299434, 0.7195526326548337, 0.5436280249651801, 0.36621242322859904, 0.8675978513547308, 0.56882587524005, 0.8430089290338878, 0.46296605131129376, 0.0527514360693222, 0.9109720133059541, 0.6509370600865172, 0.005633839304394539]",12.917528073380634,1.1049811747015976,324.96269680116234,0,"nsga-2382244-[0.71528, 1.7397, 0.743867, 0.382573, 0.515866, 0.471814, 2.78174, 0.360279, 2.92206, 6.86018, 0.25, 1.6055, 3.32194, 2, -4.97183]",0,324.96269680116234,300.0,12.917528073380634,1.1049811747015976,300.02734345226753,12.917528073380634,1.1049811747015976,300.02734345226753,9.398784460672518,1.1206892060070504,324.96269680116234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.65635681152344,0.0
1764791171.3859415,"[0.30349518742540094, 0.28454214202470807, 0.24388923952231878, 0.6085647829279699, 0.44349486654098613, 0.4883186258329303, 0.5771607456092007, 0.6969904358825495, 0.46106095553614, 0.02392477372463353, 0.9666229964468981, 0.9764092539489817, 0.11501430770088661, 0.6757132325861878, 0.5457371351768676]",0.0,100.0,119.46555921973251,0,"nsga-2382244-[0.541049, 2.4959, 0.523167, 0.482569, 0.433048, 0.444159, 3.52006, 0.309097, 2.65265, -9.5215, 0.25, 3.45282, 1.73003, 2, -2.27131]",0,119.46555921973251,300.0,0.0,100.0,0.0,0.0,100.0,0.0,14.193617685829722,1.1903348771537223,119.46555921973251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.49666213989258,0.0
1764791171.3870616,"[0.7519402277614922, 0.2489420202679471, 0.8566733520978, 0.6824380742744984, 0.9609522869215864, 0.30648516184865426, 0.8049007094063916, 0.4777023896375405, 0.020297361519172386, 0.7433752420713802, 0.39007709479351427, 0.015524507881123584, 0.027622718797097212, 0.18189345297991055, 0.022010000443422495]",0.0,100.0,85.55173023503,0,"nsga-2382244-[0.675582, 2.3713, 0.707002, 0.504731, 0.588286, 0.353243, 4.31715, 0.243311, 1.55074, 4.8675, 0.25, 1.53105, 1.55525, 2, -4.88995]",0,85.55173023503,300.0,0.0,100.0,0.0,0.0,100.0,0.0,14.539812008927509,1.068505165053577,85.55173023503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.876861572265625,0.0
1764791171.388152,"[0.13132835155120282, 0.9672220494902843, 0.8079199131881527, 0.9434636101520814, 0.9193866932683272, 0.5907382460338474, 0.23035357950215996, 0.601018572715967, 0.6418354807655257, 0.19504553108858003, 0.8528485843998872, 0.6303134285872597, 0.08252668059248414, 0.2315569784368774, 0.3542538076635706]",0.0,100.0,63.72842787765875,0,"nsga-2382244-[0.489399, 4.88528, 0.692376, 0.583039, 0.575816, 0.495369, 2.30624, 0.280306, 3.10459, -6.09909, 0.25, 2.76063, 1.66505, 2, -3.22873]",0,63.72842787765875,300.0,0.0,100.0,0.0,0.0,100.0,0.0,13.532982086553806,1.1690723346500862,63.72842787765875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.928540229797363,0.0
1764791171.3892403,"[0.8446848242402246, 0.02362146353968131, 0.669793856266265, 0.7812803760514618, 0.6180557888498783, 0.32378429056698854, 0.15440199383484432, 0.46920328236024866, 0.08749817031208706, 0.4607799434066375, 0.6790849978314364, 0.009150519241503563, 0.6185138697224939, 0.332182981626011, 0.40541079435967464]",11.908174477553949,1.0817080756513084,300.8598406721906,0,"nsga-2382244-[0.703405, 1.58268, 0.650938, 0.534384, 0.485417, 0.361892, 2.04041, 0.240761, 1.71875, -0.784401, 0.25, 1.5183, 2.73703, 2, -2.97295]",0,300.8598406721906,300.0,11.908174477553949,1.084150442262975,300.36620719723584,11.841845261178365,1.0817080756513084,300.6152795000774,11.849137757464153,1.0818816943866452,300.8598406721906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.67935943603516,0.0
1764791171.3903553,"[0.24390065033622998, 0.803245962689274, 0.11532646174350603, 0.6882824497786355, 0.5209641080987428, 0.7897879923705975, 0.2096911816282776, 0.9970588847588676, 0.9693673595164802, 0.7491995593168522, 0.6645751264654548, 0.6001538739215382, 0.015414653412811674, 0.7901284473648829, 0.9224207523698769]",13.816305011656226,0.9103234166052283,318.98306668909584,0,"nsga-2382244-[0.52317, 4.31136, 0.484598, 0.506485, 0.456289, 0.594894, 2.23392, 0.399118, 3.92342, 4.98399, 0.25, 2.70031, 1.53083, 2, -0.387896]",0,318.98306668909584,300.0,13.816305011656226,0.9133334043549328,300.0169361393626,13.770206409547388,0.9103234166052283,303.9955150697289,13.186019311300138,0.9259470968711667,318.98306668909584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.26893615722656,0.0
